0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
0;0;255
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;140;0
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
255;255;200
0;255;255
0;255;255
0;255;255
0;255;255
0;255;255
0;255;255
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
